"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","comparison"
"HALLMARK_DNA_REPAIR",0.98043254376931,1,0.0103504582782501,0.23553729372513,0.634035780633592,139,"ENSMUSG00000028884;ENSMUSG00000029780;ENSMUSG00000059552;ENSMUSG00000066278;ENSMUSG00000022831;ENSMUSG00000024854;ENSMUSG00000024177;ENSMUSG00000048100;ENSMUSG00000016253;ENSMUSG00000021018;ENSMUSG00000028104;ENSMUSG00000008859;ENSMUSG00000031832;ENSMUSG00000022814;ENSMUSG00000025747;ENSMUSG00000029310;ENSMUSG00000030726","Recent_Treg_vs_Stable_Treg"
"HALLMARK_ADIPOGENESIS",0.983690112130479,1,0.00881182919930239,0.234320254136115,0.635006455756516,167,"ENSMUSG00000025792;ENSMUSG00000026827;ENSMUSG00000025950;ENSMUSG00000020277;ENSMUSG00000000340;ENSMUSG00000001436;ENSMUSG00000024955;ENSMUSG00000003528;ENSMUSG00000029455;ENSMUSG00000026880;ENSMUSG00000020664;ENSMUSG00000041733;ENSMUSG00000039196;ENSMUSG00000051256;ENSMUSG00000022551;ENSMUSG00000001666;ENSMUSG00000059534;ENSMUSG00000041697;ENSMUSG00000026858;ENSMUSG00000035885;ENSMUSG00000009112;ENSMUSG00000028973;ENSMUSG00000020777;ENSMUSG00000025791;ENSMUSG00000018339;ENSMUSG00000028494;ENSMUSG00000037936;ENSMUSG00000002985;ENSMUSG00000045302;ENSMUSG00000005803;ENSMUSG00000028975;ENSMUSG00000025348;ENSMUSG00000032279;ENSMUSG00000004610;ENSMUSG00000029198;ENSMUSG00000042569;ENSMUSG00000028719;ENSMUSG00000031782;ENSMUSG00000019179;ENSMUSG00000003123;ENSMUSG00000035504;ENSMUSG00000059811;ENSMUSG00000032412;ENSMUSG00000022477","Recent_Treg_vs_Stable_Treg"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",1,1,0.00562708211299112,0.194017358407438,0.528801725866617,195,"ENSMUSG00000021764;ENSMUSG00000021238;ENSMUSG00000046949;ENSMUSG00000027673;ENSMUSG00000025950;ENSMUSG00000030611;ENSMUSG00000019210;ENSMUSG00000040018;ENSMUSG00000020079;ENSMUSG00000027099;ENSMUSG00000020544;ENSMUSG00000026526;ENSMUSG00000025825;ENSMUSG00000020664;ENSMUSG00000027076;ENSMUSG00000041881;ENSMUSG00000022551;ENSMUSG00000059534;ENSMUSG00000041697;ENSMUSG00000035885;ENSMUSG00000021079;ENSMUSG00000035674;ENSMUSG00000017686;ENSMUSG00000001750;ENSMUSG00000033379;ENSMUSG00000032314;ENSMUSG00000036751;ENSMUSG00000022450;ENSMUSG00000032279;ENSMUSG00000004610;ENSMUSG00000004789;ENSMUSG00000029198","Recent_Treg_vs_Stable_Treg"
"HALLMARK_IL2_STAT5_SIGNALING",0.00013283790021673,0.00650905711061977,0.518848077743792,0.706001015700277,2.16826558933376,185,"ENSMUSG00000026770;ENSMUSG00000030748;ENSMUSG00000031932;ENSMUSG00000026581;ENSMUSG00000028108;ENSMUSG00000024014;ENSMUSG00000020009;ENSMUSG00000028268;ENSMUSG00000039899;ENSMUSG00000020027;ENSMUSG00000026011;ENSMUSG00000054720;ENSMUSG00000035498;ENSMUSG00000003153;ENSMUSG00000005947;ENSMUSG00000032261;ENSMUSG00000029075;ENSMUSG00000022346;ENSMUSG00000027111;ENSMUSG00000068227;ENSMUSG00000029204;ENSMUSG00000061436;ENSMUSG00000031015;ENSMUSG00000028599;ENSMUSG00000002578;ENSMUSG00000073102;ENSMUSG00000025780;ENSMUSG00000032578;ENSMUSG00000027678;ENSMUSG00000044583;ENSMUSG00000035356;ENSMUSG00000000078;ENSMUSG00000054469;ENSMUSG00000037820;ENSMUSG00000021886;ENSMUSG00000030029;ENSMUSG00000059325;ENSMUSG00000024235;ENSMUSG00000025068;ENSMUSG00000019916;ENSMUSG00000028173;ENSMUSG00000028965;ENSMUSG00000026009;ENSMUSG00000031162;ENSMUSG00000021108;ENSMUSG00000035901;ENSMUSG00000025997;ENSMUSG00000014599;ENSMUSG00000000184;ENSMUSG00000026069;ENSMUSG00000023830;ENSMUSG00000021466;ENSMUSG00000047898;ENSMUSG00000017774;ENSMUSG00000026580;ENSMUSG00000028278;ENSMUSG00000026565;ENSMUSG00000025261;ENSMUSG00000041954;ENSMUSG00000019817","Stable_Treg_vs_exTreg"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.0115147562050874,0.261494252873563,0.380730400722792,-0.520762568158495,-1.41750823059062,135,"ENSMUSG00000028456;ENSMUSG00000015093;ENSMUSG00000023243;ENSMUSG00000024789;ENSMUSG00000020644;ENSMUSG00000024899;ENSMUSG00000001270;ENSMUSG00000033730;ENSMUSG00000017499;ENSMUSG00000025278;ENSMUSG00000024222;ENSMUSG00000029478;ENSMUSG00000056515;ENSMUSG00000070348;ENSMUSG00000030342;ENSMUSG00000037852;ENSMUSG00000003271;ENSMUSG00000039450;ENSMUSG00000063873;ENSMUSG00000034320;ENSMUSG00000024907;ENSMUSG00000053646;ENSMUSG00000054252;ENSMUSG00000024525;ENSMUSG00000006398;ENSMUSG00000057963;ENSMUSG00000010066;ENSMUSG00000004610;ENSMUSG00000020142;ENSMUSG00000027533;ENSMUSG00000026791","Stable_Treg_vs_exTreg"
"HALLMARK_APICAL_JUNCTION",0.0179188284417295,0.261494252873563,0.352487857583619,-0.519911314893438,-1.40555864707445,119,"ENSMUSG00000090210;ENSMUSG00000025499;ENSMUSG00000034868;ENSMUSG00000023022;ENSMUSG00000039115;ENSMUSG00000006411;ENSMUSG00000045294;ENSMUSG00000032011;ENSMUSG00000025743;ENSMUSG00000059430;ENSMUSG00000032737;ENSMUSG00000038387;ENSMUSG00000015143;ENSMUSG00000009073;ENSMUSG00000021823;ENSMUSG00000025809;ENSMUSG00000032012;ENSMUSG00000028041;ENSMUSG00000028047;ENSMUSG00000027962;ENSMUSG00000001507;ENSMUSG00000034673","Stable_Treg_vs_exTreg"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0276197763394136,0.261494252873563,0.352487857583619,0.641686393136794,1.94545073732553,62,"ENSMUSG00000026770;ENSMUSG00000030748;ENSMUSG00000024014;ENSMUSG00000020009;ENSMUSG00000028599;ENSMUSG00000022967;ENSMUSG00000004040;ENSMUSG00000024235;ENSMUSG00000014599;ENSMUSG00000015966;ENSMUSG00000058427;ENSMUSG00000022965;ENSMUSG00000034342;ENSMUSG00000002603;ENSMUSG00000024539;ENSMUSG00000026104;ENSMUSG00000053113;ENSMUSG00000021756;ENSMUSG00000038037;ENSMUSG00000052684;ENSMUSG00000022969;ENSMUSG00000002325;ENSMUSG00000027540","Stable_Treg_vs_exTreg"
"HALLMARK_COMPLEMENT",0.028312570781427,0.261494252873563,0.287857117255149,-0.506544574500267,-1.3763715006479,131,"ENSMUSG00000050335;ENSMUSG00000000957;ENSMUSG00000033538;ENSMUSG00000027249;ENSMUSG00000070371;ENSMUSG00000024789;ENSMUSG00000031132;ENSMUSG00000042385;ENSMUSG00000042622;ENSMUSG00000003617;ENSMUSG00000015468;ENSMUSG00000020901;ENSMUSG00000019960;ENSMUSG00000072115;ENSMUSG00000026827","Stable_Treg_vs_exTreg"
"HALLMARK_COAGULATION",0.0320197044334975,0.261494252873563,0.282013350011725,-0.575778807955229,-1.43260566853271,61,"ENSMUSG00000000901;ENSMUSG00000000957;ENSMUSG00000027249;ENSMUSG00000042622;ENSMUSG00000019960;ENSMUSG00000072115;ENSMUSG00000018648;ENSMUSG00000030342;ENSMUSG00000025825;ENSMUSG00000040249;ENSMUSG00000023094","Stable_Treg_vs_exTreg"
"HALLMARK_KRAS_SIGNALING_UP",0.0665163472378805,0.453191092565409,0.183023938384487,-0.481671320003162,-1.31094431823148,127,"ENSMUSG00000000901;ENSMUSG00000074622;ENSMUSG00000021678;ENSMUSG00000017724;ENSMUSG00000070942;ENSMUSG00000020644;ENSMUSG00000030208;ENSMUSG00000029810;ENSMUSG00000045382;ENSMUSG00000023367;ENSMUSG00000019960;ENSMUSG00000038587;ENSMUSG00000024400;ENSMUSG00000038871;ENSMUSG00000034855;ENSMUSG00000026166;ENSMUSG00000034394;ENSMUSG00000008734;ENSMUSG00000037852;ENSMUSG00000017002;ENSMUSG00000023236;ENSMUSG00000031486","Stable_Treg_vs_exTreg"
"HALLMARK_NOTCH_SIGNALING",0.08311345646438,0.453191092565409,0.176694268938498,-0.641700953105738,-1.41094904080772,24,"ENSMUSG00000031609;ENSMUSG00000070348;ENSMUSG00000026923;ENSMUSG00000027878;ENSMUSG00000031925;ENSMUSG00000045005;ENSMUSG00000004947;ENSMUSG00000022747;ENSMUSG00000029603;ENSMUSG00000015750","Stable_Treg_vs_exTreg"
"HALLMARK_TGF_BETA_SIGNALING",0.083239180267116,0.453191092565409,0.287805130535564,0.524196358121685,1.49307345597694,40,"ENSMUSG00000007613;ENSMUSG00000025880;ENSMUSG00000061436;ENSMUSG00000027660;ENSMUSG00000025860;ENSMUSG00000018363;ENSMUSG00000029050;ENSMUSG00000022965;ENSMUSG00000002603;ENSMUSG00000039219;ENSMUSG00000028284;ENSMUSG00000067336;ENSMUSG00000021096;ENSMUSG00000006932;ENSMUSG00000052837","Stable_Treg_vs_exTreg"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.140681546417644,0.614957739264065,0.249246554383295,0.600160674403638,1.85598007356161,90,"ENSMUSG00000030748;ENSMUSG00000026581;ENSMUSG00000028268;ENSMUSG00000024610;ENSMUSG00000022587;ENSMUSG00000035692;ENSMUSG00000037921;ENSMUSG00000047735;ENSMUSG00000038393;ENSMUSG00000024079;ENSMUSG00000014599;ENSMUSG00000060550;ENSMUSG00000070034;ENSMUSG00000028270;ENSMUSG00000022014;ENSMUSG00000032265;ENSMUSG00000026029;ENSMUSG00000034422;ENSMUSG00000039682;ENSMUSG00000027580;ENSMUSG00000060802;ENSMUSG00000026946","Stable_Treg_vs_exTreg"
"HALLMARK_SPERMATOGENESIS",0.143195266272189,0.614957739264065,0.123257226381337,-0.490868589046372,-1.26770611615466,77,"ENSMUSG00000027719;ENSMUSG00000027379;ENSMUSG00000001829;ENSMUSG00000045064;ENSMUSG00000046707;ENSMUSG00000034842;ENSMUSG00000038379;ENSMUSG00000002413;ENSMUSG00000023236;ENSMUSG00000024642;ENSMUSG00000009073;ENSMUSG00000031397;ENSMUSG00000022881;ENSMUSG00000028678;ENSMUSG00000022913;ENSMUSG00000002297","Stable_Treg_vs_exTreg"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.158097686375321,0.614957739264065,0.122107920287081,-0.567002825061198,-1.2829831948901,31,"ENSMUSG00000000782;ENSMUSG00000059552;ENSMUSG00000015468;ENSMUSG00000029478;ENSMUSG00000039191;ENSMUSG00000026923","Stable_Treg_vs_exTreg"
"HALLMARK_GLYCOLYSIS",0.16315205327414,0.614957739264065,0.110122263835536,-0.434820902146458,-1.1928572777794,146,"ENSMUSG00000031609;ENSMUSG00000026617;ENSMUSG00000032374;ENSMUSG00000027207;ENSMUSG00000025792;ENSMUSG00000045382;ENSMUSG00000021196;ENSMUSG00000025743;ENSMUSG00000021065;ENSMUSG00000072115;ENSMUSG00000026335;ENSMUSG00000030695;ENSMUSG00000035105;ENSMUSG00000028832;ENSMUSG00000031803;ENSMUSG00000028175;ENSMUSG00000028692;ENSMUSG00000019055;ENSMUSG00000031397;ENSMUSG00000033059;ENSMUSG00000015112;ENSMUSG00000022793;ENSMUSG00000030946;ENSMUSG00000027466;ENSMUSG00000024038;ENSMUSG00000002289;ENSMUSG00000020664;ENSMUSG00000026198;ENSMUSG00000003865;ENSMUSG00000039427;ENSMUSG00000025950;ENSMUSG00000041936;ENSMUSG00000020330;ENSMUSG00000032114;ENSMUSG00000028307;ENSMUSG00000021831;ENSMUSG00000028367;ENSMUSG00000026005;ENSMUSG00000021591;ENSMUSG00000020475;ENSMUSG00000020868;ENSMUSG00000026199;ENSMUSG00000036599;ENSMUSG00000029233;ENSMUSG00000020303;ENSMUSG00000032294;ENSMUSG00000020766;ENSMUSG00000016758;ENSMUSG00000061731","Stable_Treg_vs_exTreg"
"HALLMARK_ALLOGRAFT_REJECTION",0.198792144621916,0.65064384538599,0.249246554383295,0.411554536760155,1.28973463116867,160,"ENSMUSG00000026770;ENSMUSG00000030748;ENSMUSG00000020009;ENSMUSG00000049103;ENSMUSG00000024610;ENSMUSG00000068227;ENSMUSG00000027863;ENSMUSG00000021886;ENSMUSG00000044827;ENSMUSG00000058835;ENSMUSG00000025163;ENSMUSG00000014599;ENSMUSG00000000184;ENSMUSG00000060550;ENSMUSG00000041538;ENSMUSG00000074781;ENSMUSG00000028270;ENSMUSG00000022965;ENSMUSG00000037104;ENSMUSG00000002603;ENSMUSG00000024371;ENSMUSG00000028081;ENSMUSG00000051498;ENSMUSG00000038642;ENSMUSG00000018848;ENSMUSG00000060802;ENSMUSG00000053044;ENSMUSG00000026104;ENSMUSG00000078812;ENSMUSG00000028284;ENSMUSG00000038633;ENSMUSG00000016529;ENSMUSG00000024308;ENSMUSG00000057113;ENSMUSG00000040952;ENSMUSG00000038037","Stable_Treg_vs_exTreg"
"HALLMARK_INFLAMMATORY_RESPONSE",0.199176687363058,0.65064384538599,0.249246554383295,0.443427433594303,1.42125477390007,129,"ENSMUSG00000030748;ENSMUSG00000026581;ENSMUSG00000026358;ENSMUSG00000022587;ENSMUSG00000022346;ENSMUSG00000068227;ENSMUSG00000024402;ENSMUSG00000028599;ENSMUSG00000022967;ENSMUSG00000000078;ENSMUSG00000021451;ENSMUSG00000044827;ENSMUSG00000021025;ENSMUSG00000058835;ENSMUSG00000028965;ENSMUSG00000059588;ENSMUSG00000024079;ENSMUSG00000027347;ENSMUSG00000014599;ENSMUSG00000024486;ENSMUSG00000032570;ENSMUSG00000022965;ENSMUSG00000003882;ENSMUSG00000039942;ENSMUSG00000001156;ENSMUSG00000026946;ENSMUSG00000015243;ENSMUSG00000079071;ENSMUSG00000016529;ENSMUSG00000024308;ENSMUSG00000028163","Stable_Treg_vs_exTreg"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.232,0.7105,0.266350657088526,0.337831307933712,1.05409312915374,105,"ENSMUSG00000024359;ENSMUSG00000020362;ENSMUSG00000020108;ENSMUSG00000025451;ENSMUSG00000053289;ENSMUSG00000079339;ENSMUSG00000037851;ENSMUSG00000027405;ENSMUSG00000059796;ENSMUSG00000034994;ENSMUSG00000020166;ENSMUSG00000030795;ENSMUSG00000021917;ENSMUSG00000045983;ENSMUSG00000057113;ENSMUSG00000032115;ENSMUSG00000022285;ENSMUSG00000025724;ENSMUSG00000031490;ENSMUSG00000020048;ENSMUSG00000026864","Stable_Treg_vs_exTreg"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.313220935260245,0.775141242937853,0.203508959461977,0.471487059193131,1.4667360365804,172,"ENSMUSG00000030748;ENSMUSG00000024014;ENSMUSG00000028268;ENSMUSG00000024610;ENSMUSG00000039899;ENSMUSG00000027639;ENSMUSG00000022587;ENSMUSG00000068227;ENSMUSG00000035692;ENSMUSG00000027678;ENSMUSG00000037921;ENSMUSG00000047735;ENSMUSG00000004040;ENSMUSG00000021025;ENSMUSG00000037533;ENSMUSG00000020134;ENSMUSG00000038393;ENSMUSG00000001281;ENSMUSG00000027366;ENSMUSG00000024079;ENSMUSG00000079339;ENSMUSG00000105096;ENSMUSG00000060550;ENSMUSG00000026580;ENSMUSG00000070034;ENSMUSG00000022014;ENSMUSG00000056091;ENSMUSG00000026029;ENSMUSG00000034422;ENSMUSG00000024539;ENSMUSG00000039682;ENSMUSG00000027580;ENSMUSG00000060802;ENSMUSG00000026946;ENSMUSG00000026104;ENSMUSG00000053113;ENSMUSG00000021408;ENSMUSG00000024308;ENSMUSG00000028163;ENSMUSG00000038037;ENSMUSG00000024601;ENSMUSG00000038058;ENSMUSG00000020638;ENSMUSG00000002325;ENSMUSG00000027540","Stable_Treg_vs_exTreg"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.319587628865979,0.775141242937853,0.257206466468838,0.301455662058269,0.950875307726176,156,"ENSMUSG00000003153;ENSMUSG00000040128;ENSMUSG00000022346;ENSMUSG00000031934;ENSMUSG00000000078;ENSMUSG00000024235;ENSMUSG00000021025;ENSMUSG00000028965;ENSMUSG00000069114;ENSMUSG00000035901;ENSMUSG00000038612;ENSMUSG00000014599;ENSMUSG00000024486;ENSMUSG00000028035;ENSMUSG00000058427;ENSMUSG00000022965;ENSMUSG00000003882;ENSMUSG00000039942;ENSMUSG00000023947;ENSMUSG00000027829;ENSMUSG00000022010;ENSMUSG00000017009;ENSMUSG00000020275;ENSMUSG00000001156;ENSMUSG00000057367;ENSMUSG00000032000;ENSMUSG00000015243;ENSMUSG00000053113;ENSMUSG00000028163;ENSMUSG00000021756;ENSMUSG00000052684;ENSMUSG00000023034;ENSMUSG00000028793;ENSMUSG00000031530;ENSMUSG00000039911;ENSMUSG00000000732;ENSMUSG00000020400;ENSMUSG00000052837;ENSMUSG00000015396;ENSMUSG00000056749","Stable_Treg_vs_exTreg"
"HALLMARK_MYOGENESIS",0.324942791762014,0.775141242937853,0.0725351864394589,-0.407683193165264,-1.08967305926282,104,"ENSMUSG00000031024;ENSMUSG00000001270;ENSMUSG00000022892;ENSMUSG00000020439;ENSMUSG00000030103;ENSMUSG00000052512;ENSMUSG00000025348;ENSMUSG00000036606;ENSMUSG00000026923;ENSMUSG00000031748;ENSMUSG00000061086;ENSMUSG00000039824;ENSMUSG00000025809;ENSMUSG00000022105;ENSMUSG00000029166;ENSMUSG00000048277;ENSMUSG00000002396;ENSMUSG00000059743;ENSMUSG00000041189;ENSMUSG00000030730;ENSMUSG00000033065;ENSMUSG00000037225;ENSMUSG00000028057;ENSMUSG00000025006;ENSMUSG00000038170;ENSMUSG00000020908;ENSMUSG00000064179;ENSMUSG00000041936;ENSMUSG00000022817;ENSMUSG00000036256;ENSMUSG00000054555;ENSMUSG00000057897;ENSMUSG00000008855","Stable_Treg_vs_exTreg"
"HALLMARK_BILE_ACID_METABOLISM",0.378476420798065,0.775141242937853,0.0676760401641789,-0.420429917121302,-1.0643202506366,70,"ENSMUSG00000028127;ENSMUSG00000046876;ENSMUSG00000046532;ENSMUSG00000018733;ENSMUSG00000021884;ENSMUSG00000003271;ENSMUSG00000023045;ENSMUSG00000031618;ENSMUSG00000030545;ENSMUSG00000033065;ENSMUSG00000035540;ENSMUSG00000025950;ENSMUSG00000036257;ENSMUSG00000029499;ENSMUSG00000024953;ENSMUSG00000041809;ENSMUSG00000030382;ENSMUSG00000002763;ENSMUSG00000028124","Stable_Treg_vs_exTreg"
"HALLMARK_APOPTOSIS",0.395715896279594,0.775141242937853,0.0621124188949471,-0.383732487702677,-1.04438836937884,127,"ENSMUSG00000050335;ENSMUSG00000033538;ENSMUSG00000027249;ENSMUSG00000029287;ENSMUSG00000030208;ENSMUSG00000005413;ENSMUSG00000022892;ENSMUSG00000033730;ENSMUSG00000039168;ENSMUSG00000037580;ENSMUSG00000040687;ENSMUSG00000000817;ENSMUSG00000031584;ENSMUSG00000041736;ENSMUSG00000054717;ENSMUSG00000070348;ENSMUSG00000025888;ENSMUSG00000028191","Stable_Treg_vs_exTreg"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.423645320197044,0.775141242937853,0.0630790410571939,-0.418271192590191,-1.03926282995584,59,"ENSMUSG00000050335;ENSMUSG00000018920;ENSMUSG00000042605;ENSMUSG00000038539;ENSMUSG00000030342;ENSMUSG00000027952;ENSMUSG00000059743;ENSMUSG00000027533;ENSMUSG00000027907;ENSMUSG00000032369;ENSMUSG00000029338","Stable_Treg_vs_exTreg"
"HALLMARK_KRAS_SIGNALING_DN",0.432624113475177,0.775141242937853,0.0601186142531851,-0.397994517756188,-1.02994412357584,80,"ENSMUSG00000031132;ENSMUSG00000039145;ENSMUSG00000032641;ENSMUSG00000007035;ENSMUSG00000055170;ENSMUSG00000041439;ENSMUSG00000045064;ENSMUSG00000029671;ENSMUSG00000026285;ENSMUSG00000028017;ENSMUSG00000020100;ENSMUSG00000054252;ENSMUSG00000026826;ENSMUSG00000020641;ENSMUSG00000063972;ENSMUSG00000043079;ENSMUSG00000029009;ENSMUSG00000046329;ENSMUSG00000019970;ENSMUSG00000054474;ENSMUSG00000020150;ENSMUSG00000030713;ENSMUSG00000009731;ENSMUSG00000009628;ENSMUSG00000059305;ENSMUSG00000064023;ENSMUSG00000036928","Stable_Treg_vs_exTreg"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.440599769319493,0.775141242937853,0.0580983576873206,-0.390421531920714,-1.02786759026601,88,"ENSMUSG00000000957;ENSMUSG00000032374;ENSMUSG00000029287;ENSMUSG00000020644;ENSMUSG00000028364;ENSMUSG00000032011;ENSMUSG00000020388;ENSMUSG00000031328;ENSMUSG00000028214;ENSMUSG00000024598;ENSMUSG00000027878;ENSMUSG00000075284;ENSMUSG00000068220;ENSMUSG00000025809;ENSMUSG00000019055;ENSMUSG00000027962;ENSMUSG00000040249;ENSMUSG00000004846;ENSMUSG00000037225;ENSMUSG00000035783;ENSMUSG00000029718;ENSMUSG00000060429;ENSMUSG00000022817;ENSMUSG00000054555;ENSMUSG00000027805;ENSMUSG00000032366;ENSMUSG00000032383;ENSMUSG00000035258;ENSMUSG00000031712;ENSMUSG00000023905","Stable_Treg_vs_exTreg"
"HALLMARK_PANCREAS_BETA_CELLS",0.446657183499289,0.775141242937853,0.0675188953767744,-0.510114517943608,-1.04350375508901,15,"ENSMUSG00000074622;ENSMUSG00000022479;ENSMUSG00000021587","Stable_Treg_vs_exTreg"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.449438202247191,0.775141242937853,0.0559428593065705,-0.374807628563877,-1.02022098142765,135,"ENSMUSG00000015093;ENSMUSG00000023243;ENSMUSG00000024789;ENSMUSG00000024899;ENSMUSG00000031090;ENSMUSG00000035049;ENSMUSG00000033730;ENSMUSG00000046532;ENSMUSG00000030103;ENSMUSG00000052512;ENSMUSG00000008136;ENSMUSG00000025278;ENSMUSG00000024222;ENSMUSG00000029478;ENSMUSG00000056515;ENSMUSG00000062175;ENSMUSG00000070348;ENSMUSG00000003271;ENSMUSG00000047045;ENSMUSG00000063873;ENSMUSG00000018428;ENSMUSG00000034320;ENSMUSG00000005533;ENSMUSG00000025608;ENSMUSG00000057963;ENSMUSG00000038712;ENSMUSG00000020142","Stable_Treg_vs_exTreg"
"HALLMARK_ANDROGEN_RESPONSE",0.450867052023121,0.775141242937853,0.0571258510018113,-0.388572962395061,-1.02082711841607,87,"ENSMUSG00000063177;ENSMUSG00000062210;ENSMUSG00000035049;ENSMUSG00000045294;ENSMUSG00000038587;ENSMUSG00000024222;ENSMUSG00000055435;ENSMUSG00000031584;ENSMUSG00000070348;ENSMUSG00000019947;ENSMUSG00000015143;ENSMUSG00000034320","Stable_Treg_vs_exTreg"
"HALLMARK_MTORC1_SIGNALING",0.459459459459459,0.775141242937853,0.245041785430996,0.284870876044614,0.875406133897059,189,"ENSMUSG00000039899;ENSMUSG00000032349;ENSMUSG00000030616;ENSMUSG00000003153;ENSMUSG00000032018;ENSMUSG00000024359;ENSMUSG00000019916;ENSMUSG00000020108;ENSMUSG00000026483;ENSMUSG00000058454;ENSMUSG00000074656;ENSMUSG00000028645;ENSMUSG00000020115;ENSMUSG00000015889;ENSMUSG00000029623;ENSMUSG00000053398;ENSMUSG00000030062;ENSMUSG00000032897;ENSMUSG00000032883;ENSMUSG00000006599;ENSMUSG00000021707;ENSMUSG00000028698;ENSMUSG00000058258;ENSMUSG00000006057;ENSMUSG00000025724;ENSMUSG00000020048;ENSMUSG00000026864;ENSMUSG00000038759;ENSMUSG00000040010;ENSMUSG00000030560;ENSMUSG00000028691;ENSMUSG00000030268;ENSMUSG00000030707;ENSMUSG00000056749;ENSMUSG00000026202;ENSMUSG00000024640;ENSMUSG00000018189;ENSMUSG00000020368;ENSMUSG00000026341;ENSMUSG00000022812;ENSMUSG00000001467;ENSMUSG00000006494;ENSMUSG00000020423;ENSMUSG00000018861;ENSMUSG00000030872;ENSMUSG00000024378","Stable_Treg_vs_exTreg"
"HALLMARK_MYC_TARGETS_V1",0.461903274264463,0.775141242937853,0.203508959461977,0.37859454418762,1.10309640726749,201,"ENSMUSG00000030512;ENSMUSG00000022346;ENSMUSG00000037894;ENSMUSG00000031948;ENSMUSG00000029686;ENSMUSG00000037851;ENSMUSG00000027566;ENSMUSG00000042354;ENSMUSG00000029169;ENSMUSG00000020849;ENSMUSG00000027405;ENSMUSG00000059796;ENSMUSG00000074656;ENSMUSG00000071172;ENSMUSG00000033732;ENSMUSG00000005846;ENSMUSG00000024436;ENSMUSG00000028633;ENSMUSG00000067274;ENSMUSG00000000568;ENSMUSG00000025794;ENSMUSG00000026037;ENSMUSG00000030869;ENSMUSG00000034681;ENSMUSG00000038965;ENSMUSG00000025742;ENSMUSG00000057113;ENSMUSG00000044533;ENSMUSG00000057130;ENSMUSG00000022774;ENSMUSG00000035215;ENSMUSG00000046865;ENSMUSG00000028426;ENSMUSG00000018583;ENSMUSG00000022858;ENSMUSG00000052146;ENSMUSG00000002129;ENSMUSG00000027236;ENSMUSG00000022234;ENSMUSG00000007739;ENSMUSG00000000088;ENSMUSG00000036371;ENSMUSG00000071072;ENSMUSG00000031672;ENSMUSG00000020368;ENSMUSG00000060373;ENSMUSG00000037772;ENSMUSG00000058799","Stable_Treg_vs_exTreg"
"HALLMARK_UV_RESPONSE_UP",0.474576271186441,0.775141242937853,0.0536769600638126,-0.370168941575002,-1.00673015285721,125,"ENSMUSG00000059146;ENSMUSG00000000957;ENSMUSG00000091705;ENSMUSG00000033022;ENSMUSG00000005413;ENSMUSG00000047547;ENSMUSG00000037580;ENSMUSG00000026456;ENSMUSG00000030695","Stable_Treg_vs_exTreg"
"HALLMARK_HYPOXIA",0.662514156285391,0.954385964912281,0.0384786917635432,-0.335227201059566,-0.909205313766038,133,"ENSMUSG00000031609;ENSMUSG00000021253;ENSMUSG00000042622;ENSMUSG00000003617;ENSMUSG00000005413;ENSMUSG00000045382;ENSMUSG00000030103;ENSMUSG00000021196;ENSMUSG00000038587;ENSMUSG00000025743;ENSMUSG00000026335;ENSMUSG00000030695;ENSMUSG00000003528;ENSMUSG00000039191;ENSMUSG00000003271;ENSMUSG00000034744;ENSMUSG00000029322;ENSMUSG00000031397;ENSMUSG00000020277","Stable_Treg_vs_exTreg"
"HALLMARK_P53_PATHWAY",0.670588235294118,0.954385964912281,0.186432558434075,0.257491093669189,0.808996787826715,166,"ENSMUSG00000038332;ENSMUSG00000022822;ENSMUSG00000020108;ENSMUSG00000038393;ENSMUSG00000048756;ENSMUSG00000000184;ENSMUSG00000037235;ENSMUSG00000024486;ENSMUSG00000029029;ENSMUSG00000023953;ENSMUSG00000002603;ENSMUSG00000038069;ENSMUSG00000001280;ENSMUSG00000027663;ENSMUSG00000028521;ENSMUSG00000022010;ENSMUSG00000001156;ENSMUSG00000039756;ENSMUSG00000037855;ENSMUSG00000026821;ENSMUSG00000025357;ENSMUSG00000048878;ENSMUSG00000038037;ENSMUSG00000037706;ENSMUSG00000052684;ENSMUSG00000057863;ENSMUSG00000038776;ENSMUSG00000028793;ENSMUSG00000031392;ENSMUSG00000017697;ENSMUSG00000036781;ENSMUSG00000030263","Stable_Treg_vs_exTreg"
